pos	label	time	x	y	area	state	auto_type	final_state	is_fresh
2479	1	66	140.0	183.0	600.0	P	0	S	False
2479	1	67	140.0	182.0	609.0	P	0	S	False
2479	1	68	139.0	182.0	624.0	P	0	S	False
2479	1	69	138.0	182.0	610.0	P	0	S	False
2479	1	70	139.0	182.0	612.0	P	0	S	False
2479	1	71	138.0	182.0	634.0	P	0	S	False
2479	1	72	138.0	182.0	633.0	P	0	S	False
2479	1	73	138.0	182.0	634.0	P	0	S	False
2479	1	74	139.0	183.0	631.0	P	0	S	False
2479	1	75	138.0	182.0	632.0	P	0	S	False
2479	1	76	139.0	183.0	635.0	P	0	S	False
2479	1	77	139.0	182.0	625.0	P	0	S	False
2479	1	78	138.0	182.0	624.0	P	0	S	False
2479	1	79	138.0	182.0	612.0	P	0	S	False
2479	1	80	138.0	182.0	621.0	P	0	S	False
2479	1	81	138.0	183.0	621.0	P	0	S	False
2479	1	82	138.0	182.0	617.0	P	0	S	False
2479	1	83	138.0	182.0	624.0	P	0	S	False
2479	1	84	139.0	182.0	626.0	P	0	S	False
2479	1	85	138.0	182.0	611.0	P	0	S	False
2479	1	86	139.0	182.0	604.0	P	0	S	False
2479	1	87	138.0	182.0	606.0	P	0	S	False
2479	1	88	139.0	182.0	608.0	P	0	S	False
2479	1	89	138.0	182.0	602.0	P	0	S	False
2479	1	90	139.0	182.0	603.0	P	0	S	False
2479	1	91	139.0	182.0	597.0	P	0	S	False
2479	1	92	139.0	182.0	600.0	P	0	S	False
2479	1	93	138.0	182.0	594.0	P	0	S	False
2479	1	94	138.0	182.0	598.0	P	0	S	False
2479	1	95	139.0	182.0	601.0	P	0	S	False
2479	1	96	139.0	182.0	600.0	P	0	S	False
2479	1	97	138.0	182.0	601.0	P	0	S	False
2479	1	98	139.0	182.0	593.0	P	0	S	False
2479	1	99	139.0	182.0	589.0	P	0	S	False
2479	1	100	139.0	182.0	591.0	P	0	S	False
2479	1	101	138.0	182.0	600.0	P	0	S	False
2479	1	102	138.0	182.0	586.0	P	0	S	False
2479	1	103	139.0	182.0	589.0	P	0	S	False
2479	1	104	139.0	182.0	596.0	P	0	S	False
2479	1	105	139.0	182.0	590.0	P	0	S	False
2479	1	106	139.0	182.0	588.0	P	0	S	False
2479	1	107	138.0	183.0	589.0	P	0	S	False
2479	1	108	139.0	182.0	581.0	P	0	S	False
2479	1	109	139.0	182.0	595.0	P	0	S	False
2479	1	110	139.0	182.0	603.0	P	0	S	False
2479	1	111	139.0	182.0	612.0	P	0	S	False
2479	1	112	140.0	182.0	618.0	P	0	S	False
2479	1	113	139.0	182.0	621.0	P	0	S	False
2479	1	114	139.0	182.0	618.0	P	0	S	False
2479	1	115	139.0	182.0	648.0	P	0	S	False
2479	1	116	139.0	182.0	642.0	P	0	S	False
2479	1	117	140.0	182.0	686.0	P	0	S	False
2479	1	118	140.0	183.0	698.0	P	0	S	False
2479	1	119	139.0	183.0	741.0	P	0	S	False
2479	1	120	138.0	183.0	754.0	P	0	S	False
2479	1	121	137.0	183.0	769.0	P	0	S	False
2479	1	122	136.0	183.0	801.0	P	0	S	False
2479	1	123	135.0	183.0	477.0	P	0	S	False
2479	1	124	133.0	185.0	406.0	P	0	S	False
2479	1	125	133.0	185.0	418.0	P	0	S	False
2479	1	126	133.0	185.0	403.0	P	0	S	False
2479	1	127	132.0	185.0	403.0	P	0	S	False
2479	1	128	132.0	185.0	374.0	P	0	S	False
2479	1	129	132.0	185.0	386.0	P	0	S	False
2479	1	130	133.0	185.0	384.0	P	0	S	False
2479	1	131	132.0	185.0	376.0	P	0	S	False
2479	1	132	133.0	185.0	394.0	P	0	S	False
2479	1	133	133.0	186.0	388.0	P	0	S	False
2479	1	134	133.0	185.0	398.0	P	0	S	False
2479	1	135	133.0	185.0	406.0	P	0	S	False
2479	1	136	132.0	185.0	411.0	P	0	S	False
2479	1	137	132.0	185.0	402.0	P	0	S	False
2479	1	138	134.0	185.0	408.0	P	0	S	False
2479	1	139	133.0	185.0	410.0	P	0	S	False
2479	1	140	133.0	185.0	412.0	P	0	S	False
2479	1	141	133.0	185.0	411.0	P	0	S	False
2479	1	142	133.0	184.0	414.0	P	0	S	False
2479	1	143	134.0	184.0	417.0	P	0	S	False
2479	17	1	142.0	158.0	570.0	P	0	S	False
2479	17	2	142.0	158.0	641.0	P	0	S	False
2479	17	3	141.0	158.0	610.0	S	1	S	False
2479	17	4	141.0	159.0	564.0	P	0	S	False
2479	17	5	141.0	158.0	612.0	P	0	S	False
2479	17	6	137.0	159.0	568.0	S	1	S	False
2479	17	7	137.0	158.0	555.0	P	0	S	False
2479	17	8	137.0	157.0	599.0	P	0	S	False
2479	17	9	135.0	159.0	589.0	S	1	S	False
2479	17	10	134.0	158.0	595.0	P	0	S	False
2479	17	11	134.0	158.0	642.0	P	0	S	False
2479	17	12	133.0	158.0	601.0	S	1	S	False
2479	17	13	132.0	159.0	575.0	P	0	S	False
2479	17	14	131.0	159.0	636.0	P	1	S	False
2479	17	15	129.0	159.0	610.0	S	1	S	False
2479	17	16	129.0	159.0	604.0	P	0	S	False
2479	17	17	129.0	160.0	653.0	P	0	S	False
2479	17	18	127.0	162.0	608.0	S	1	S	False
2479	17	19	127.0	162.0	601.0	P	0	S	False
2479	17	20	126.0	162.0	655.0	P	0	S	False
2479	17	21	125.0	162.0	638.0	S	1	S	False
2479	17	22	124.0	163.0	598.0	P	0	S	False
2479	17	23	123.0	163.0	627.0	P	0	S	False
2479	17	24	123.0	163.0	667.0	P	0	S	False
2479	17	25	124.0	163.0	621.0	S	1	S	False
2479	17	26	123.0	163.0	605.0	P	0	S	False
2479	17	27	123.0	163.0	645.0	P	0	S	False
2479	17	28	122.0	164.0	672.0	P	0	S	False
2479	17	29	121.0	164.0	623.0	S	1	S	False
2479	17	30	121.0	165.0	619.0	P	0	S	False
2479	17	31	121.0	164.0	651.0	P	0	S	False
2479	17	32	120.0	164.0	689.0	P	0	S	False
2479	17	33	120.0	165.0	651.0	S	1	S	False
2479	17	34	120.0	165.0	652.0	P	0	S	False
2479	17	35	121.0	164.0	677.0	P	0	S	False
2479	17	36	119.0	165.0	722.0	P	0	S	False
2479	17	37	119.0	165.0	695.0	S	1	S	False
2479	17	38	120.0	165.0	665.0	P	0	S	False
2479	17	39	119.0	164.0	686.0	P	0	S	False
2479	17	40	119.0	165.0	722.0	P	0	S	False
2479	17	41	118.0	165.0	697.0	S	1	S	False
2479	17	42	118.0	165.0	713.0	P	1	S	False
2479	17	43	119.0	165.0	714.0	P	0	S	False
2479	17	44	117.0	164.0	775.0	P	0	S	False
2479	17	46	117.0	166.0	701.0	S	0	S	False
2479	17	47	118.0	167.0	650.0	P	0	S	False
2479	17	48	117.0	166.0	738.0	P	0	S	False
2479	17	49	117.0	166.0	732.0	P	0	S	False
2479	17	50	115.0	166.0	721.0	S	1	S	False
2479	17	51	115.0	168.0	709.0	P	0	S	False
2479	17	52	114.0	167.0	767.0	P	0	S	False
2479	17	53	114.0	167.0	790.0	P	0	S	False
2479	17	54	114.0	167.0	800.0	P	0	S	False
2479	17	55	114.0	166.0	768.0	S	1	S	False
2479	17	56	115.0	166.0	717.0	P	0	S	False
2479	17	57	114.0	165.0	768.0	P	0	S	False
2479	17	58	114.0	166.0	768.0	S	1	S	False
2479	17	59	114.0	165.0	723.0	P	0	S	False
2479	17	60	111.0	157.0	1273.0	P	0	S	False
2479	17	61	116.0	165.0	734.0	P	0	S	False
2479	17	62	114.0	165.0	746.0	P	0	S	False
2479	17	63	111.0	167.0	718.0	S	0	S	False
2479	17	64	110.0	168.0	700.0	P	0	S	False
2479	17	65	112.0	174.0	1231.0	P	0	S	False
2479	17	66	111.0	168.0	767.0	P	0	S	False
2479	17	67	110.0	168.0	745.0	P	0	S	False
2479	17	68	107.0	172.0	775.0	S	0	S	False
2479	17	69	107.0	172.0	802.0	P	0	S	False
2479	17	70	107.0	172.0	809.0	P	0	S	False
2479	17	71	106.0	172.0	829.0	S	1	S	False
2479	17	72	107.0	172.0	794.0	P	0	S	False
2479	17	73	106.0	172.0	817.0	P	0	S	False
2479	17	74	107.0	173.0	852.0	P	0	S	False
2479	17	75	106.0	172.0	867.0	P	0	S	False
2479	17	76	107.0	173.0	862.0	P	0	S	False
2479	17	77	107.0	172.0	856.0	P	0	S	False
2479	17	78	106.0	173.0	840.0	P	0	S	False
2479	17	79	106.0	172.0	874.0	P	0	S	False
2479	17	80	106.0	172.0	858.0	P	0	S	False
2479	17	81	111.0	168.0	1256.0	P	0	S	False
2479	17	82	107.0	172.0	895.0	P	0	S	False
2479	17	85	111.0	167.0	1294.0	P	0	S	False
2479	17	86	107.0	172.0	914.0	P	0	S	False
2479	17	87	110.0	167.0	1314.0	P	0	S	False
2479	17	88	107.0	173.0	861.0	P	0	S	False
2479	17	89	107.0	172.0	887.0	P	0	S	False
2479	17	90	107.0	172.0	863.0	P	0	S	False
2479	17	91	106.0	171.0	911.0	P	0	S	False
2479	17	92	107.0	171.0	901.0	P	0	S	False
2479	17	93	106.0	172.0	908.0	P	0	S	False
2479	17	94	111.0	168.0	1292.0	P	0	S	False
2479	17	95	106.0	172.0	957.0	P	0	S	False
2479	17	96	106.0	172.0	920.0	P	0	S	False
2479	17	97	107.0	170.0	958.0	P	0	S	False
2479	17	98	111.0	167.0	1312.0	P	0	S	False
2479	17	99	111.0	167.0	1350.0	P	0	S	False
2479	17	100	106.0	171.0	960.0	P	0	S	False
2479	17	101	106.0	172.0	932.0	P	0	S	False
2479	17	102	107.0	171.0	939.0	P	0	S	False
2479	17	103	111.0	168.0	1355.0	P	0	S	False
2479	17	104	111.0	167.0	1338.0	P	0	S	False
2479	17	105	110.0	168.0	1361.0	P	0	S	False
2479	17	106	111.0	168.0	1363.0	P	0	S	False
2479	17	107	109.0	168.0	1406.0	P	0	S	False
2479	17	108	110.0	168.0	1353.0	P	0	S	False
2479	17	109	111.0	167.0	1358.0	P	0	S	False
2479	17	110	110.0	168.0	1367.0	P	0	S	False
2479	17	111	110.0	167.0	1359.0	P	0	S	False
2479	17	112	110.0	167.0	1361.0	P	0	S	False
2479	17	113	107.0	172.0	952.0	P	0	S	False
2479	17	114	107.0	171.0	941.0	P	0	S	False
2479	17	115	107.0	172.0	985.0	P	0	S	False
2479	17	116	106.0	171.0	975.0	P	0	S	False
2479	17	117	106.0	171.0	1003.0	P	0	S	False
2479	17	118	106.0	171.0	1026.0	P	0	S	False
2479	17	119	105.0	172.0	1075.0	P	0	S	False
2479	17	120	104.0	172.0	881.0	P	0	S	False
2479	17	121	104.0	172.0	842.0	P	0	S	False
2479	17	122	103.0	173.0	823.0	P	0	S	False
2479	17	123	110.0	167.0	1297.0	P	0	S	False
2479	17	124	104.0	173.0	773.0	P	0	S	False
2479	17	125	110.0	167.0	1231.0	P	0	S	False
2479	17	126	110.0	167.0	1224.0	P	0	S	False
2479	17	127	104.0	172.0	741.0	P	0	S	False
2479	17	128	104.0	173.0	728.0	P	0	S	False
2479	17	129	104.0	173.0	685.0	P	0	S	False
2479	17	130	105.0	172.0	691.0	P	0	S	False
2479	17	131	104.0	172.0	648.0	P	0	S	False
2479	17	132	104.0	172.0	651.0	P	0	S	False
2479	16	4	124.0	202.0	290.0	P	0	L	False
2479	16	5	123.0	202.0	292.0	P	0	L	False
2479	16	6	121.0	199.0	309.0	P	0	L	False
2479	16	7	122.0	202.0	313.0	P	0	L	False
2479	16	8	123.0	202.0	312.0	P	0	L	False
2479	16	9	121.0	197.0	320.0	P	0	L	False
2479	16	10	121.0	202.0	320.0	P	0	L	False
2479	16	11	120.0	202.0	326.0	P	0	L	False
2479	16	12	121.0	201.0	339.0	P	1	L	False
2479	16	13	122.0	208.0	363.0	P	0	L	False
2479	16	14	122.0	208.0	370.0	P	0	L	False
2479	16	15	121.0	208.0	384.0	P	0	L	False
2479	16	16	122.0	212.0	378.0	P	0	L	False
2479	16	17	123.0	211.0	387.0	P	0	L	False
2479	16	18	122.0	211.0	412.0	P	0	L	False
2479	16	19	122.0	216.0	402.0	P	0	L	False
2479	16	20	122.0	216.0	405.0	P	0	L	False
2479	16	21	123.0	208.0	367.0	P	0	L	False
2479	16	22	125.0	215.0	414.0	P	0	L	False
2479	16	23	126.0	215.0	411.0	P	0	L	False
2479	16	24	126.0	215.0	399.0	P	0	L	False
2479	16	25	126.0	207.0	347.0	P	0	L	False
2479	16	26	126.0	207.0	363.0	P	0	L	False
2479	16	27	126.0	205.0	370.0	P	0	L	False
2479	16	28	126.0	205.0	363.0	P	0	L	False
2479	16	29	125.0	205.0	367.0	P	0	L	False
2479	16	30	125.0	206.0	365.0	P	0	L	False
2479	16	31	125.0	205.0	377.0	P	0	L	False
2479	16	32	125.0	205.0	366.0	P	0	L	False
2479	16	33	125.0	204.0	366.0	P	0	L	False
2479	16	34	125.0	204.0	369.0	P	0	L	False
2479	16	35	125.0	203.0	360.0	P	0	L	False
2479	16	36	124.0	204.0	368.0	P	0	L	False
2479	16	37	124.0	203.0	363.0	P	0	L	False
2479	16	38	125.0	203.0	376.0	P	0	L	False
2479	16	39	124.0	203.0	370.0	P	0	L	False
2479	16	40	124.0	204.0	378.0	P	0	L	False
2479	16	41	123.0	202.0	388.0	P	0	L	False
2479	16	42	123.0	203.0	378.0	P	0	L	False
2479	16	43	123.0	202.0	384.0	P	0	L	False
2479	16	44	122.0	201.0	391.0	P	0	L	False
2479	16	45	122.0	202.0	381.0	P	0	L	False
2479	16	46	121.0	201.0	389.0	P	0	L	False
2479	16	47	121.0	201.0	378.0	P	0	L	False
2479	16	48	121.0	200.0	386.0	P	0	L	False
2479	16	49	121.0	200.0	364.0	P	0	L	False
2479	16	50	121.0	200.0	364.0	P	0	L	False
2479	16	51	121.0	201.0	368.0	P	0	L	False
2479	16	52	120.0	200.0	359.0	P	0	L	False
2479	16	53	120.0	200.0	366.0	P	0	L	False
2479	16	54	121.0	201.0	362.0	P	0	L	False
2479	16	55	126.0	206.0	373.0	P	0	L	False
2479	16	56	127.0	212.0	388.0	P	0	L	False
114	6	1	144.0	149.0	503.0	P	1	S	False
114	6	2	139.0	151.0	548.0	S	1	S	False
114	6	3	140.0	151.0	557.0	P	0	S	False
114	6	4	139.0	150.0	520.0	S	1	S	False
114	6	5	139.0	150.0	544.0	P	0	S	False
114	6	6	139.0	150.0	569.0	P	0	S	False
114	6	7	139.0	149.0	579.0	P	1	S	False
114	6	8	138.0	149.0	547.0	S	1	S	False
114	6	9	139.0	148.0	541.0	P	0	S	False
114	6	10	138.0	149.0	610.0	P	0	S	False
114	6	11	138.0	149.0	576.0	S	1	S	False
114	6	12	138.0	148.0	554.0	P	0	S	False
114	6	13	138.0	148.0	593.0	P	0	S	False
114	6	14	137.0	147.0	614.0	P	0	S	False
114	6	15	137.0	148.0	581.0	S	1	S	False
114	6	16	136.0	148.0	576.0	P	0	S	False
114	6	17	136.0	148.0	614.0	P	0	S	False
114	6	18	137.0	148.0	608.0	S	1	S	False
114	6	19	137.0	149.0	586.0	P	1	S	False
114	6	20	137.0	149.0	604.0	P	0	S	False
114	6	21	137.0	149.0	626.0	P	0	S	False
114	6	22	137.0	149.0	608.0	S	1	S	False
114	6	23	137.0	148.0	605.0	P	0	S	False
114	6	24	136.0	149.0	639.0	P	0	S	False
114	6	25	136.0	149.0	651.0	P	0	S	False
114	6	26	136.0	149.0	664.0	P	1	S	False
114	6	27	136.0	148.0	633.0	S	0	S	False
114	6	28	136.0	149.0	646.0	P	0	S	False
114	6	29	136.0	149.0	666.0	P	0	S	False
114	6	30	135.0	149.0	628.0	S	1	S	False
114	6	31	135.0	150.0	634.0	P	0	S	False
114	6	32	135.0	150.0	701.0	P	0	S	False
114	6	33	135.0	149.0	678.0	S	1	S	False
114	6	34	135.0	150.0	642.0	P	0	S	False
114	6	35	135.0	150.0	654.0	P	0	S	False
114	6	36	134.0	150.0	688.0	P	0	S	False
114	6	37	134.0	149.0	720.0	P	1	S	False
114	6	38	135.0	150.0	665.0	S	1	S	False
114	6	39	134.0	151.0	650.0	P	0	S	False
114	6	40	134.0	150.0	707.0	P	0	S	False
114	6	41	133.0	150.0	750.0	P	0	S	False
114	6	42	133.0	149.0	803.0	P	0	S	False
114	6	43	132.0	147.0	953.0	S	1	S	False
114	6	44	133.0	149.0	688.0	P	0	S	False
114	6	45	130.0	142.0	1212.0	P	0	S	False
114	6	46	132.0	149.0	761.0	P	0	S	False
114	6	47	132.0	148.0	811.0	P	0	S	False
114	6	48	128.0	146.0	1047.0	S	1	S	False
114	6	49	126.0	146.0	1148.0	P	0	S	False
114	6	50	126.0	146.0	1159.0	P	0	S	False
114	6	51	132.0	149.0	783.0	P	0	S	False
114	6	52	130.0	148.0	931.0	S	1	S	False
114	6	53	132.0	148.0	774.0	P	0	S	False
114	6	54	132.0	148.0	781.0	P	0	S	False
114	6	55	133.0	149.0	794.0	P	0	S	False
114	6	56	133.0	148.0	784.0	S	1	S	False
114	6	57	133.0	148.0	778.0	P	0	S	False
114	6	58	132.0	148.0	801.0	P	0	S	False
114	6	59	126.0	146.0	1269.0	P	0	S	False
114	6	60	132.0	148.0	814.0	S	1	S	False
114	6	61	133.0	147.0	764.0	P	0	S	False
114	6	62	126.0	150.0	1824.0	P	0	S	False
114	6	63	131.0	153.0	1205.0	P	0	S	False
114	6	64	133.0	147.0	775.0	P	0	S	False
114	6	65	133.0	147.0	772.0	P	0	S	False
114	6	66	129.0	153.0	1231.0	S	1	S	False
114	6	67	132.0	148.0	756.0	P	0	S	False
114	6	68	128.0	155.0	1257.0	P	0	S	False
114	6	69	129.0	153.0	1282.0	P	0	S	False
114	6	70	132.0	148.0	810.0	P	0	S	False
114	6	71	132.0	148.0	838.0	P	0	S	False
114	6	72	134.0	149.0	933.0	S	1	S	False
114	6	73	133.0	148.0	815.0	P	0	S	False
114	6	74	133.0	148.0	839.0	P	0	S	False
114	6	75	133.0	148.0	814.0	P	0	S	False
114	6	76	133.0	149.0	796.0	P	0	S	False
114	6	77	132.0	148.0	862.0	P	0	S	False
114	6	78	133.0	148.0	837.0	S	1	S	False
114	6	79	132.0	149.0	819.0	P	0	S	False
114	6	80	133.0	149.0	837.0	P	0	S	False
114	6	81	133.0	148.0	846.0	P	0	S	False
114	6	82	133.0	148.0	847.0	P	0	S	False
114	6	83	133.0	148.0	890.0	P	0	S	False
114	6	84	133.0	149.0	846.0	S	1	S	False
114	6	85	133.0	149.0	852.0	P	0	S	False
114	6	86	134.0	149.0	858.0	P	0	S	False
114	6	87	133.0	147.0	887.0	P	0	S	False
114	6	88	134.0	148.0	897.0	P	0	S	False
114	6	89	134.0	149.0	868.0	P	0	S	False
114	6	90	133.0	149.0	908.0	P	0	S	False
114	6	91	133.0	148.0	941.0	P	0	S	False
114	6	92	133.0	148.0	954.0	P	0	S	False
114	6	93	133.0	148.0	1070.0	S	1	S	False
114	6	94	136.0	151.0	1280.0	P	0	S	False
114	6	95	131.0	147.0	905.0	P	0	S	False
114	6	96	133.0	148.0	1015.0	P	0	S	False
114	6	97	133.0	148.0	1004.0	P	0	S	False
114	6	98	132.0	148.0	998.0	P	0	S	False
114	6	99	135.0	150.0	1305.0	S	1	S	False
114	6	100	136.0	153.0	1464.0	P	0	S	False
114	6	101	136.0	153.0	1508.0	P	0	S	False
114	6	102	137.0	153.0	1519.0	P	0	S	False
114	6	103	136.0	154.0	1499.0	P	0	S	False
114	6	104	137.0	154.0	1553.0	P	0	S	False
114	6	105	132.0	148.0	980.0	P	0	S	False
114	6	107	132.0	148.0	1035.0	P	0	S	False
114	6	108	130.0	156.0	2370.0	P	0	S	False
114	6	109	131.0	149.0	1094.0	P	0	S	False
114	6	110	132.0	148.0	1078.0	P	0	S	False
114	6	111	135.0	150.0	815.0	P	0	S	False
114	6	112	123.0	151.0	1377.0	P	0	S	False
114	6	113	121.0	149.0	1738.0	P	0	S	False
114	6	114	118.0	153.0	2216.0	P	0	S	False
114	6	115	120.0	149.0	1712.0	P	0	S	False
114	6	116	121.0	148.0	1741.0	P	0	S	False
114	6	117	124.0	151.0	1334.0	P	0	S	False
114	6	118	120.0	148.0	1735.0	P	0	S	False
114	6	119	123.0	150.0	1332.0	P	0	S	False
114	6	120	124.0	151.0	1319.0	P	0	S	False
114	6	121	120.0	149.0	1719.0	P	0	S	False
114	6	122	124.0	150.0	1309.0	P	0	S	False
114	6	123	121.0	148.0	1710.0	P	0	S	False
114	6	124	131.0	149.0	868.0	P	0	S	False
114	6	125	132.0	149.0	835.0	P	0	S	False
114	6	126	120.0	148.0	1691.0	P	0	S	False
114	6	127	120.0	148.0	1670.0	P	0	S	False
114	6	128	123.0	150.0	1345.0	P	0	S	False
114	6	129	123.0	150.0	1310.0	P	0	S	False
114	6	130	124.0	150.0	1333.0	P	0	S	False
114	6	131	123.0	150.0	1330.0	P	0	S	False
114	6	132	124.0	150.0	1312.0	P	0	S	False
114	6	133	123.0	150.0	1325.0	P	0	S	False
114	6	134	123.0	151.0	1294.0	P	0	S	False
114	6	135	123.0	150.0	1340.0	P	1	S	False
114	6	136	123.0	150.0	1282.0	P	0	S	False
114	6	137	132.0	148.0	787.0	P	0	S	False
114	6	138	132.0	148.0	809.0	P	0	S	False
114	6	139	133.0	148.0	782.0	P	0	S	False
117	3	1	137.0	147.0	537.0	S	1	S	False
117	3	2	138.0	147.0	517.0	P	0	S	False
117	3	3	137.0	147.0	545.0	P	0	S	False
117	3	4	135.0	147.0	507.0	S	0	S	False
117	3	5	135.0	147.0	522.0	P	0	S	False
117	3	6	135.0	146.0	545.0	S	1	S	False
117	3	7	135.0	147.0	510.0	P	0	S	False
117	3	8	134.0	146.0	535.0	P	0	S	False
117	3	9	133.0	147.0	518.0	S	1	S	False
117	3	10	133.0	148.0	521.0	P	0	S	False
117	3	11	134.0	147.0	555.0	P	0	S	False
117	3	12	133.0	147.0	536.0	S	0	S	False
117	3	13	132.0	147.0	518.0	P	0	S	False
117	3	14	132.0	147.0	544.0	P	0	S	False
117	3	15	133.0	147.0	555.0	S	1	S	False
117	3	16	132.0	147.0	541.0	P	0	S	False
117	3	17	132.0	148.0	534.0	P	0	S	False
117	3	18	132.0	147.0	597.0	P	0	S	False
117	3	19	132.0	147.0	539.0	S	1	S	False
117	3	20	132.0	147.0	542.0	P	0	S	False
117	3	21	130.0	147.0	563.0	P	0	S	False
117	3	22	129.0	146.0	566.0	S	1	S	False
117	3	23	130.0	147.0	580.0	P	0	S	False
117	3	24	129.0	146.0	621.0	P	0	S	False
117	3	25	128.0	145.0	606.0	S	1	S	False
117	3	26	128.0	144.0	601.0	P	0	S	False
117	3	27	127.0	145.0	640.0	P	0	S	False
117	3	28	126.0	144.0	657.0	P	0	S	False
117	3	29	126.0	146.0	619.0	S	1	S	False
117	3	30	125.0	145.0	612.0	P	0	S	False
117	3	31	125.0	145.0	666.0	P	0	S	False
117	3	32	125.0	144.0	673.0	S	1	S	False
117	3	33	125.0	145.0	653.0	P	0	S	False
117	3	34	124.0	145.0	673.0	P	0	S	False
117	3	35	124.0	144.0	711.0	P	0	S	False
117	3	36	123.0	144.0	729.0	P	0	S	False
117	3	37	123.0	144.0	704.0	S	1	S	False
117	3	38	123.0	145.0	708.0	P	0	S	False
117	3	39	122.0	144.0	727.0	P	0	S	False
117	3	40	122.0	144.0	735.0	P	0	S	False
117	3	41	122.0	145.0	747.0	P	0	S	False
117	3	42	122.0	144.0	761.0	P	0	S	False
117	3	43	122.0	143.0	805.0	P	1	S	False
117	3	44	123.0	143.0	803.0	P	0	S	False
117	3	45	122.0	144.0	823.0	P	0	S	False
117	3	46	122.0	143.0	818.0	P	0	S	False
117	3	47	122.0	143.0	833.0	P	0	S	False
117	3	48	121.0	143.0	859.0	P	0	S	False
117	3	49	120.0	143.0	835.0	P	0	S	False
117	3	50	120.0	142.0	875.0	P	0	S	False
117	3	51	120.0	142.0	840.0	P	0	S	False
117	3	52	119.0	142.0	827.0	P	0	S	False
117	3	53	119.0	143.0	831.0	P	0	S	False
117	3	54	118.0	143.0	829.0	P	0	S	False
117	3	55	118.0	143.0	851.0	P	0	S	False
117	3	56	118.0	143.0	852.0	P	0	S	False
117	3	57	118.0	143.0	829.0	P	0	S	False
117	3	58	117.0	143.0	867.0	P	0	S	False
117	3	59	115.0	142.0	889.0	P	0	S	False
117	3	60	116.0	143.0	903.0	P	0	S	False
117	3	61	115.0	143.0	886.0	P	0	S	False
117	3	62	116.0	143.0	922.0	P	0	S	False
117	3	63	116.0	144.0	898.0	P	0	S	False
117	3	64	116.0	143.0	914.0	P	0	S	False
117	3	65	116.0	144.0	889.0	P	0	S	False
117	3	66	116.0	144.0	913.0	P	0	S	False
117	3	67	115.0	144.0	903.0	P	0	S	False
117	3	68	114.0	143.0	926.0	P	0	S	False
117	3	69	115.0	143.0	945.0	P	0	S	False
117	3	70	129.0	151.0	2127.0	P	0	S	False
117	3	71	114.0	143.0	961.0	P	0	S	False
117	3	72	115.0	143.0	1104.0	P	0	S	False
117	3	73	113.0	144.0	959.0	P	0	S	False
117	3	74	113.0	144.0	984.0	P	0	S	False
117	3	75	112.0	144.0	981.0	P	0	S	False
117	3	76	112.0	143.0	987.0	P	0	S	False
117	3	77	112.0	143.0	964.0	P	0	S	False
117	3	78	111.0	143.0	1012.0	P	0	S	False
117	3	79	111.0	143.0	1009.0	P	0	S	False
117	3	80	112.0	143.0	1015.0	P	0	S	False
117	3	81	112.0	143.0	1013.0	P	0	S	False
117	3	82	111.0	143.0	1012.0	P	0	S	False
117	3	83	111.0	143.0	1031.0	P	0	S	False
117	3	84	110.0	142.0	1039.0	P	0	S	False
117	3	85	111.0	143.0	1034.0	P	0	S	False
117	3	86	111.0	142.0	1039.0	P	0	S	False
117	3	87	111.0	143.0	1032.0	P	0	S	False
117	3	88	110.0	143.0	1090.0	P	0	S	False
117	3	89	110.0	142.0	1051.0	P	0	S	False
117	3	90	110.0	142.0	1066.0	P	0	S	False
117	3	91	110.0	142.0	1093.0	P	0	S	False
117	3	92	109.0	142.0	1073.0	P	0	S	False
117	3	93	109.0	142.0	1092.0	P	0	S	False
117	3	94	108.0	143.0	1113.0	P	0	S	False
117	3	95	107.0	144.0	1176.0	P	0	S	False
117	3	96	105.0	145.0	1093.0	P	0	S	False
117	3	97	105.0	145.0	1105.0	P	0	S	False
117	3	98	105.0	144.0	1109.0	P	0	S	False
117	3	99	105.0	145.0	1109.0	P	0	S	False
117	3	100	105.0	144.0	1112.0	P	0	S	False
117	3	101	104.0	145.0	1138.0	P	1	S	False
117	3	102	104.0	146.0	1166.0	P	0	S	False
117	3	103	103.0	146.0	1152.0	P	0	S	False
117	3	104	104.0	146.0	1138.0	P	0	S	False
117	3	105	103.0	146.0	1122.0	P	0	S	False
117	3	106	103.0	146.0	1176.0	P	0	S	False
117	3	107	104.0	139.0	2292.0	P	1	S	False
117	3	108	112.0	149.0	1968.0	P	0	S	False
117	3	109	106.0	147.0	1468.0	P	0	S	False
117	3	110	111.0	148.0	1938.0	P	0	S	False
117	3	111	111.0	148.0	1989.0	P	0	S	False
117	3	112	110.0	148.0	1967.0	P	0	S	False
117	3	113	111.0	148.0	1982.0	P	0	S	False
117	3	114	111.0	148.0	1977.0	P	0	S	False
117	3	115	110.0	149.0	2009.0	P	0	S	False
117	3	116	100.0	145.0	1112.0	P	0	S	False
117	3	117	112.0	148.0	1972.0	P	0	S	False
117	3	118	113.0	147.0	1911.0	P	0	S	False
117	3	119	99.0	144.0	1079.0	P	0	S	False
117	3	120	105.0	144.0	1585.0	P	0	S	False
117	3	121	107.0	146.0	1650.0	P	0	S	False
117	3	122	102.0	146.0	1229.0	P	0	S	False
117	3	123	107.0	148.0	1605.0	P	0	S	False
117	3	124	107.0	147.0	1544.0	P	0	S	False
